107,-28,8,107,11.738217,3.944569,-4.438942,66.171576,66.171576
101,-29,10,101,10.245117,2.432735,-4.730655,147.268015,147.268015
111,-26,12,111,8.37706,6.758124,0.0,164.344237,164.344237
108,-27,7,108,9.999956,9.811186,-0.0,84.861899,84.861899
115,-24,1,115,8.978555,2.28567,-5.185669,153.822877,153.822877
60,-47,2,60,20.223754,3.357179,-4.379991,127.863392,127.863392
27,-60,3,27,17.081477,11.146987,8.700974,136.672649,136.672649
2,-65,7,2,17.279145,13.586879,8.733333,0.230211,0.230211
6,-64,22,6,13.680424,1.463106,-4.404538,154.031946,154.031946
3,-65,34,3,5.0,1.904802,-8.733333,92.489832,92.489832
4,-65,37,4,15.84241,13.700638,8.728563,84.869808,84.869808
11,-63,35,11,5.0,2.364196,-8.709176,35.174883,35.174883
16,-62,31,16,5.0,2.128295,-8.728153,121.477843,121.477843
15,-62,28,15,17.080653,12.004207,8.733333,68.224921,68.224921
10,-63,8,10,16.142343,14.473328,8.733333,7.152547,7.152547
26,-60,0,26,21.607487,11.366102,8.589949,115.241876,115.241876
53,-51,-1,53,13.894414,9.82647,3.541325,173.988206,173.988206
