219,32,1,219,19.108023,3.414964,-4.384155,83.40579,83.40579
223,33,12,223,6.557513,6.453111,-0.0,21.141885,21.141885
215,31,13,215,13.299369,12.664632,8.368775,54.058866,54.058866
208,30,3,208,17.01935,8.252345,4.666667,99.823203,99.823203
206,29,7,206,18.185394,14.085023,8.733333,107.719336,107.719336
209,30,10,209,21.464284,9.337126,4.683193,107.160211,107.160211
203,27,26,203,17.353566,12.173707,8.733333,8.530482,8.530482
202,27,10,202,12.861708,5.679141,2.301775,37.814435,37.814435
205,28,9,205,19.913834,5.260907,4.702901,56.373371,56.373371
197,24,8,197,13.713652,7.62763,3.3331,97.913998,97.913998
190,20,4,190,16.146622,1.216887,-4.333333,41.881017,41.881017
194,22,10,194,8.17113,6.537879,-0.0,122.942684,122.942684
186,18,27,186,12.970389,2.752667,-4.407187,24.171914,24.171914
220,32,31,220,11.862426,6.53548,-0.0,41.195103,41.195103
224,33,34,224,14.350632,2.772245,-4.373582,28.408224,28.408224
198,24,30,198,8.963836,7.661573,-0.0,38.502079,38.502079
201,26,37,201,13.131036,9.664772,2.518285,29.302982,29.302982
195,22,34,195,16.048351,6.701756,4.679552,72.482292,72.482292
191,20,38,191,21.747338,13.94079,8.733333,110.458268,110.458268
183,14,38,183,11.534308,11.170392,4.827773,185.662612,185.662612
175,10,35,175,5.0,0.645357,-8.733333,16.696563,16.696563
182,14,29,182,15.65434,4.444812,1.986337,116.289298,116.289298
204,28,0,204,14.399809,7.992384,4.076727,127.039583,127.039583
193,22,0,193,12.080907,7.301874,0.244395,6.398203,6.398203
