203,0,-4,203,15.142603,8.682964,4.692125,58.720232,58.720232
202,0,-7,202,15.647617,10.394198,5.615725,183.774119,183.774119
201,0,-11,201,15.628419,11.222094,8.669723,149.670865,149.670865
296,24,-21,296,2.917493,3.301819,0.0,51.113352,51.113352
197,-1,-17,197,12.73449,9.170609,1.804867,68.230767,68.230767
191,-3,-16,191,6.992401,3.113597,-8.586707,35.06981,35.06981
198,-1,-13,198,5.747034,2.905759,-8.628533,46.202053,46.202053
183,-7,-13,183,17.344381,12.059072,8.733333,149.153015,149.153015
181,-8,-13,181,6.837492,3.880953,-8.396749,44.372088,44.372088
184,-7,-11,184,13.64898,12.661536,8.428675,175.26078,175.26078
186,-6,-11,186,11.872968,11.010098,4.737627,157.954299,157.954299
199,-1,-10,199,10.664471,2.715859,-4.629694,54.421333,54.421333
190,-4,-10,190,11.317295,13.037816,7.658427,140.080028,140.080028
178,-10,-10,178,20.322844,12.497981,8.733333,168.540428,168.540428
167,-14,-10,167,12.746751,4.145362,-0.855434,37.768785,37.768785
168,-14,-9,168,19.194121,6.9935,4.666753,86.223939,86.223939
159,-18,-9,159,8.812022,8.582423,-0.0,87.770035,87.770035
156,-21,-13,156,14.078645,11.485118,6.394478,143.066563,143.066563
134,-30,-21,134,9.436585,6.617379,-0.0,75.697938,75.697938
86,-41,-19,86,0.268582,0.513716,0.0,28.011359,28.011359
94,-39,-20,94,15.308895,10.171164,4.963855,148.534924,148.534924
100,-38,-20,100,19.255294,10.730913,7.061195,150.479318,150.479318
119,-34,-20,119,15.860908,10.985549,8.614897,148.312772,148.312772
145,-26,-19,145,21.407085,11.731817,8.646864,158.875633,158.875633
151,-23,-13,151,14.380375,10.146992,4.082034,167.963676,167.963676
83,-42,-10,83,9.570188,6.685276,-0.0,73.638718,73.638718
77,-44,-14,77,13.93234,12.626279,8.484395,149.364388,149.364388
76,-44,-17,76,17.000749,12.213996,8.733333,157.602687,157.602687
43,-50,-22,43,16.20292,11.792697,8.676628,153.288098,153.288098
44,-50,-20,44,12.146685,10.796732,4.169803,159.157079,159.157079
54,-48,-19,54,1.041932,0.876345,0.0,46.55489,46.55489
9,-61,-16,9,2.30047,4.007773,0.0,30.186009,30.186009
12,-60,-15,12,8.079704,2.868062,-5.800125,46.269471,46.269471
48,-49,-14,48,12.916919,11.43143,5.453543,167.78279,167.78279
38,-51,-14,38,15.536371,13.02118,8.710921,186.051958,186.051958
71,-45,-10,71,5.920527,8.022608,-0.0,62.745722,62.745722
72,-45,-9,72,9.715677,9.701335,-0.0,64.058163,64.058163
49,-49,-7,49,15.501016,12.348441,8.70811,150.257595,150.257595
64,-46,-8,64,7.246099,1.964015,-7.468863,55.468328,55.468328
65,-46,-7,65,15.97185,11.428754,8.548435,169.108966,169.108966
28,-54,-4,28,18.505746,11.288677,8.635842,179.151023,179.151023
55,-48,-4,55,13.776411,11.530191,5.936255,146.067274,146.067274
110,-36,-12,110,14.799967,12.405605,8.629625,163.615872,163.615872
152,-23,-9,152,16.647596,12.405493,8.733333,164.359442,164.359442
136,-29,-9,136,1.280942,0.867905,0.0,63.044938,63.044938
130,-31,-9,130,12.271475,11.919022,7.307552,177.689916,177.689916
90,-40,-8,90,6.837926,0.807565,-8.645748,43.822017,43.822017
263,16,0,263,10.221673,8.180258,-0.0,79.624668,79.624668
289,22,22,289,5.449082,2.215854,-8.722325,35.178685,35.178685
292,23,25,292,14.575892,10.043246,4.238222,175.232693,175.232693
298,24,49,298,8.959163,5.424461,-0.0,46.769468,46.769468
291,22,54,291,14.963949,7.818157,4.661786,105.087725,105.087725
286,21,52,286,17.754548,12.540633,8.733333,142.31586,142.31586
285,21,45,285,6.108067,2.87511,-8.63419,63.088626,63.088626
290,22,23,290,18.947044,12.801704,8.733333,150.617528,150.617528
284,21,15,284,7.139369,3.336213,-7.754319,50.712476,50.712476
283,21,13,283,11.286912,1.943027,-4.466705,49.013363,49.013363
288,22,2,288,18.700333,12.277799,8.733333,166.477552,166.477552
276,19,7,276,18.41511,10.533053,6.176724,162.26819,162.26819
281,20,9,281,7.077159,3.411491,-8.044661,30.16879,30.16879
277,19,10,277,16.496351,11.410411,8.560933,155.991029,155.991029
278,19,25,278,6.998188,3.787346,-8.421849,42.616985,42.616985
279,19,36,279,18.308132,11.061699,8.724641,163.656172,163.656172
280,19,47,280,8.932359,1.985056,-5.20839,40.069902,40.069902
282,20,57,282,20.292106,12.404253,8.733333,158.301257,158.301257
274,18,52,274,10.841211,2.091254,-4.567063,62.298414,62.298414
273,18,47,273,14.319811,13.460013,8.554428,161.806641,161.806641
272,18,41,272,10.788428,7.490288,-0.0,81.102188,81.102188
271,18,30,271,6.53938,3.085189,-8.592707,50.894334,50.894334
266,17,28,266,4.113011,3.079934,0.0,47.696486,47.696486
270,18,27,270,11.386122,3.897888,-4.55611,56.741168,56.741168
269,18,14,269,17.489833,13.944398,8.733333,154.063582,154.063582
264,16,5,264,8.788292,3.940704,-5.394397,48.276782,48.276782
261,15,39,261,6.529752,2.76614,-8.653608,39.067497,39.067497
265,16,45,265,3.947976,3.323213,0.0,24.780411,24.780411
256,13,58,256,15.359863,11.154056,8.696049,168.412457,168.412457
255,13,39,255,5.794553,2.139184,-8.710623,46.991894,46.991894
254,13,28,254,16.587041,11.92868,8.722468,160.032261,160.032261
253,13,20,253,20.909312,12.54087,8.733333,175.105824,175.105824
259,14,13,259,9.311841,3.959401,-5.388882,41.924965,41.924965
252,13,12,252,6.337794,2.070038,-8.681331,63.140155,63.140155
250,12,11,250,11.786338,9.034122,-0.0,65.173239,65.173239
248,11,12,248,22.0,11.802657,8.681083,155.765712,155.765712
251,12,29,251,14.55402,10.806694,6.094327,152.397476,152.397476
246,10,30,246,18.576964,11.910378,8.718312,140.352476,140.352476
249,11,46,249,11.839704,12.836634,8.588783,155.494014,155.494014
245,9,62,245,9.064606,4.478958,-1.909632,34.201337,34.201337
244,9,58,244,17.006515,10.430685,5.761563,161.021077,161.021077
243,9,54,243,10.681885,7.997145,-0.0,87.870667,87.870667
242,9,25,242,14.75968,13.197771,8.623834,137.984781,137.984781
235,8,8,235,4.48171,0.503113,0.0,59.702013,59.702013
236,8,12,236,7.380193,3.100633,-7.003344,42.10037,42.10037
237,8,20,237,9.334684,2.52893,-5.026304,43.192606,43.192606
231,7,27,231,9.317664,3.441327,-5.196806,41.731858,41.731858
238,8,37,238,9.655288,3.664734,-5.154789,40.749415,40.749415
228,6,38,228,14.874631,11.601667,8.134328,186.173349,186.173349
232,7,46,232,19.312186,13.053305,8.733333,176.74216,176.74216
233,7,55,233,9.518317,4.877865,-0.425998,43.020414,43.020414
239,8,63,239,5.044648,2.095346,-8.729488,49.12796,49.12796
230,6,62,230,8.689108,10.449486,3.297576,162.146864,162.146864
224,5,60,224,4.085124,3.449378,0.0,56.287365,56.287365
229,6,59,229,19.491712,12.477227,8.733333,162.877215,162.877215
223,5,45,223,15.614816,12.171586,8.716789,180.107718,180.107718
222,5,38,222,19.968569,12.646971,8.733333,153.064046,153.064046
227,6,32,227,3.200238,2.790103,0.0,38.914426,38.914426
221,4,31,221,8.841845,4.858593,-0.553774,44.451139,44.451139
219,4,21,219,5.315689,1.729406,-8.727708,42.074119,42.074119
226,6,13,226,12.033174,3.350063,-4.379492,52.595683,52.595683
225,6,11,225,6.535499,1.79615,-8.667973,42.397491,42.397491
220,4,25,220,12.920092,7.060465,2.155324,90.634596,90.634596
215,3,31,215,13.575009,7.952131,3.163995,82.882281,82.882281
216,3,37,216,14.417958,12.095142,8.570826,156.798038,156.798038
217,3,45,217,12.425112,2.495414,-4.386572,53.185514,53.185514
209,1,64,209,12.71563,9.404933,1.768087,76.218429,76.218429
212,2,44,212,17.799856,12.306158,8.733333,151.695315,151.695315
205,0,39,205,16.082393,11.010437,8.732073,171.521658,171.521658
211,2,37,211,12.755175,11.251123,5.073943,161.249882,161.249882
210,2,23,210,13.919479,12.400738,8.481973,158.831157,158.831157
208,1,20,208,17.475184,12.173247,8.733333,165.40364,165.40364
204,0,25,204,11.475816,10.038876,0.507414,68.510877,68.510877
196,-2,47,196,17.689335,11.088101,8.718658,162.942037,162.942037
